x	y	z
94	30	0
95	30	0.00257731958762887
96	30	0.00206185567010309
97	30	0.00257731958762887
98	30	0.00412371134020619
99	30	0.00206185567010309
100	30	0.00824742268041237
101	30	0.00154639175257732
102	30	0.0056701030927835
103	30	0.00154639175257732
104	30	0.00257731958762887
105	30	0.00257731958762887
106	30	0.00206185567010309
107	30	0.00206185567010309
108	30	0.00257731958762887
109	30	0.00257731958762887
110	30	0.00103092783505155
111	30	0.00257731958762887
112	30	0.00257731958762887
113	30	0.00206185567010309
114	30	0.00206185567010309
115	30	0.00206185567010309
116	30	0.00309278350515464
117	30	0.00257731958762887
118	30	0.00257731958762887
119	30	0.00154639175257732
120	30	0.00206185567010309
121	30	0.00257731958762887
122	30	0
123	30	0.00154639175257732
124	30	0.00257731958762887
125	30	0.00206185567010309
126	30	0.00103092783505155
127	30	0.00257731958762887
128	30	0.00257731958762887
129	30	0.00206185567010309
130	30	0.00103092783505155
131	30	0.00154639175257732
132	30	0.00154639175257732
133	30	0.000515463917525773
134	30	0.00154639175257732
135	30	0.00103092783505155
136	30	0.00206185567010309
137	30	0.00206185567010309
138	30	0.00206185567010309
139	30	0.00154639175257732
140	30	0
141	30	0.00103092783505155
142	30	0.00103092783505155
143	30	0.00154639175257732
144	30	0.00103092783505155
145	30	0.00206185567010309
146	30	0.00103092783505155
147	30	0.00206185567010309
148	30	0.00206185567010309
149	30	0.00257731958762887
150	30	0.00154639175257732
151	30	0.00154639175257732
152	30	0.00154639175257732
153	30	0.00515463917525773
154	30	0.000515463917525773
155	30	0.00154639175257732
156	30	0.00103092783505155
157	30	0.00154639175257732
158	30	0.000515463917525773
159	30	0.00309278350515464
160	30	0.00103092783505155
161	30	0.000515463917525773
162	30	0
163	30	0.00927835051546392
164	30	0.00979381443298969
165	30	0.00154639175257732
166	30	0.00309278350515464
167	30	0.00206185567010309
168	30	0.00154639175257732
169	30	0.00154639175257732
170	30	0.00360824742268041
171	30	0.00154639175257732
172	30	0.00154639175257732
173	30	0.00206185567010309
174	30	0
175	30	0.00154639175257732
176	30	0.000515463917525773
177	30	0.00206185567010309
178	30	0.00103092783505155
179	30	0.00154639175257732
180	30	0.000515463917525773
181	30	0.00206185567010309
182	30	0.000515463917525773
183	30	0.00206185567010309
184	30	0.00103092783505155
185	30	0.00154639175257732
186	30	0.000515463917525773
187	30	0.00154639175257732
188	30	0.00103092783505155
189	30	0.00154639175257732
190	30	0.00360824742268041
191	30	0.000515463917525773
192	30	0.00103092783505155
193	30	0.00206185567010309
194	30	0.000515463917525773
195	30	0.00206185567010309
196	30	0.00154639175257732
197	30	0.00103092783505155
198	30	0.00206185567010309
199	30	0.00154639175257732
200	30	0.00103092783505155
201	30	0.00154639175257732
202	30	0.000515463917525773
203	30	0.00154639175257732
204	30	0.00670103092783505
205	30	0.000515463917525773
206	30	0
207	30	0.00103092783505155
208	30	0.00206185567010309
209	30	0.00154639175257732
210	30	0.000515463917525773
211	30	0.000515463917525773
212	30	0.00309278350515464
213	30	0.00154639175257732
214	30	0.000515463917525773
215	30	0.00103092783505155
216	30	0.00154639175257732
217	30	0.00154639175257732
218	30	0.000515463917525773
219	30	0.000515463917525773
220	30	0.000515463917525773
221	30	0.00103092783505155
222	30	0
223	30	0.00154639175257732
224	30	0.000515463917525773
225	30	1009
226	30	4
227	30	12
228	30	2
229	30	2
230	30	8
231	30	1
232	30	1
233	30	2
234	30	4
235	30	0
236	30	1
237	30	1
238	30	9
239	30	2
240	30	1
241	30	2
242	30	3
243	30	0
244	30	3
245	30	1
246	30	3
247	30	2
248	30	1
249	30	0
250	30	4
251	30	3
252	30	11
253	30	27
254	30	27
255	30	1056
0	29	0.994845360824742
1	29	0.0216494845360825
2	29	0.00257731958762887
3	29	0.000515463917525773
4	29	0.00309278350515464
5	29	0.00309278350515464
6	29	0.00412371134020619
7	29	0.00309278350515464
8	29	0.00309278350515464
9	29	0.00360824742268041
10	29	0.00257731958762887
11	29	0.00412371134020619
12	29	0.00309278350515464
13	29	0.00463917525773196
14	29	0.00360824742268041
15	29	0.00360824742268041
16	29	0.000515463917525773
17	29	0.00206185567010309
18	29	0.00309278350515464
19	29	0.00309278350515464
20	29	0.00412371134020619
21	29	0.00463917525773196
22	29	0.00412371134020619
23	29	0.00360824742268041
24	29	0.00412371134020619
25	29	0.00309278350515464
26	29	0.00463917525773196
27	29	0.00463917525773196
28	29	0.00412371134020619
29	29	0.00360824742268041
30	29	0.00103092783505155
31	29	0.00824742268041237
32	29	0.00824742268041237
33	29	0.00154639175257732
34	29	0
35	29	0.00360824742268041
36	29	0.00206185567010309
37	29	0.00257731958762887
38	29	0.00309278350515464
39	29	0.00206185567010309
40	29	0.00309278350515464
41	29	0.00257731958762887
42	29	0.00309278350515464
43	29	0.00360824742268041
44	29	0.00154639175257732
45	29	0.00206185567010309
46	29	0.00360824742268041
47	29	0.00206185567010309
48	29	0.000515463917525773
49	29	0.00412371134020619
50	29	0.00154639175257732
51	29	0.00360824742268041
52	29	0.00309278350515464
53	29	0.00412371134020619
54	29	0.00463917525773196
55	29	0.00412371134020619
56	29	0.00463917525773196
57	29	0.00412371134020619
58	29	0.00463917525773196
59	29	0.00412371134020619
60	29	0.00412371134020619
61	29	0.00154639175257732
62	29	0.00309278350515464
63	29	0.00412371134020619
64	29	0.00412371134020619
65	29	0.00360824742268041
66	29	0.00257731958762887
67	29	0.00412371134020619
68	29	0.00103092783505155
69	29	0.00257731958762887
70	29	0.00154639175257732
71	29	0.00309278350515464
72	29	0.00412371134020619
73	29	0.00360824742268041
74	29	0.00412371134020619
75	29	0.00412371134020619
76	29	0.00412371134020619
77	29	0.00309278350515464
78	29	0.00360824742268041
79	29	0.00309278350515464
80	29	0.00412371134020619
81	29	0.00309278350515464
82	29	0.00309278350515464
83	29	0.00309278350515464
84	29	0.00309278350515464
85	29	0
86	29	0.00412371134020619
87	29	0.00463917525773196
88	29	0.00103092783505155
89	29	0.00257731958762887
90	29	0.00360824742268041
91	29	0.00463917525773196
92	29	0.00463917525773196
93	29	0.00154639175257732
94	29	0.00206185567010309
95	29	0.00463917525773196
96	29	0.00412371134020619
97	29	0.00463917525773196
98	29	0.00206185567010309
99	29	0
100	29	0.00618556701030928
101	29	0.00360824742268041
102	29	0.00360824742268041
103	29	0.000515463917525773
104	29	0.000515463917525773
105	29	0.00463917525773196
106	29	0.00412371134020619
107	29	0.00412371134020619
108	29	0.00463917525773196
109	29	0.00463917525773196
110	29	0.00309278350515464
111	29	0.00463917525773196
112	29	0.00463917525773196
113	29	0.00412371134020619
114	29	0.00412371134020619
115	29	0.00412371134020619
116	29	0.00515463917525773
117	29	0.00463917525773196
118	29	0.00463917525773196
119	29	0.00360824742268041
120	29	0.00412371134020619
121	29	0.00463917525773196
122	29	0.00206185567010309
123	29	0.00360824742268041
124	29	0.00463917525773196
125	29	0.00412371134020619
126	29	0.00309278350515464
127	29	0.000515463917525773
128	29	0.000515463917525773
129	29	0.00412371134020619
130	29	0.00309278350515464
131	29	0.00360824742268041
132	29	0.00360824742268041
133	29	0.00257731958762887
134	29	0.00360824742268041
135	29	0.00309278350515464
136	29	0.00412371134020619
137	29	0.00412371134020619
138	29	0.00412371134020619
139	29	0.00360824742268041
140	29	0.00206185567010309
141	29	0.00309278350515464
142	29	0.00309278350515464
143	29	0.00360824742268041
144	29	0.00309278350515464
145	29	0.00412371134020619
146	29	0.00309278350515464
147	29	0.00412371134020619
148	29	0.00412371134020619
149	29	0.00463917525773196
150	29	0.00360824742268041
151	29	0.00360824742268041
152	29	0.00360824742268041
153	29	0.00309278350515464
154	29	0.00257731958762887
155	29	0.00360824742268041
156	29	0.00309278350515464
157	29	0.00360824742268041
158	29	0.00257731958762887
159	29	0.00103092783505155
160	29	0.00309278350515464
161	29	0.00257731958762887
162	29	0.00206185567010309
163	29	0.00721649484536083
164	29	0.0077319587628866
165	29	0.00360824742268041
166	29	0.00103092783505155
167	29	0.00412371134020619
168	29	0.00360824742268041
169	29	0.00360824742268041
170	29	0.00154639175257732
171	29	0.00360824742268041
172	29	0.00360824742268041
173	29	0.00412371134020619
174	29	0.00206185567010309
175	29	0.00360824742268041
176	29	0.00257731958762887
177	29	0.00412371134020619
178	29	0.00309278350515464
179	29	0.00360824742268041
180	29	0.00257731958762887
181	29	0.00412371134020619
182	29	0.00257731958762887
183	29	0
184	29	0.00103092783505155
185	29	0.00360824742268041
186	29	0.00257731958762887
187	29	0.00360824742268041
188	29	0.00309278350515464
189	29	0.00360824742268041
190	29	0.00154639175257732
191	29	0.00154639175257732
192	29	0.00103092783505155
193	29	0.00412371134020619
194	29	0.00257731958762887
195	29	0.00412371134020619
196	29	0.00360824742268041
197	29	0.00103092783505155
198	29	0
199	29	0.00360824742268041
200	29	0.00309278350515464
201	29	0.00360824742268041
202	29	0.00257731958762887
203	29	0.00360824742268041
204	29	0.00463917525773196
205	29	0.00257731958762887
206	29	0.00206185567010309
207	29	0.00309278350515464
208	29	0.00412371134020619
209	29	0.00360824742268041
210	29	0.00154639175257732
211	29	0.00257731958762887
212	29	0.00103092783505155
213	29	0.00360824742268041
214	29	0.00257731958762887
215	29	0.00309278350515464
216	29	0.00360824742268041
217	29	0.00360824742268041
218	29	0.00154639175257732
219	29	0.00257731958762887
220	29	0.00154639175257732
221	29	0.00103092783505155
222	29	0.00206185567010309
223	29	0.00360824742268041
224	29	0.00154639175257732
225	29	0.00206185567010309
226	29	1009
227	29	8
228	29	6
229	29	6
230	29	4
231	29	5
232	29	3
233	29	6
234	29	0
235	29	4
236	29	5
237	29	3
238	29	5
239	29	2
240	29	3
241	29	6
242	29	1
243	29	4
244	29	1
245	29	5
246	29	1
247	29	2
248	29	3
249	29	4
250	29	0
251	29	1
252	29	7
253	29	23
254	29	23
255	29	1052
0	28	0.990721649484536
1	28	0.0175257731958763
2	28	0.00154639175257732
3	28	0.00360824742268041
4	28	0.00721649484536083
5	28	0.00721649484536083
6	28	0.00824742268041237
7	28	0.00721649484536083
8	28	0.00721649484536083
9	28	0.0077319587628866
10	28	0.00670103092783505
11	28	0.00824742268041237
12	28	0.00721649484536083
13	28	0.00876288659793814
14	28	0.0077319587628866
15	28	0.0077319587628866
16	28	0.00360824742268041
17	28	0.00618556701030928
18	28	0.00721649484536083
19	28	0.00721649484536083
20	28	0.00824742268041237
21	28	0.00876288659793814
22	28	0.00824742268041237
23	28	0.0077319587628866
24	28	0.00824742268041237
25	28	0.00721649484536083
26	28	0.00876288659793814
27	28	0.00876288659793814
28	28	0.00824742268041237
29	28	0.0077319587628866
30	28	0.00515463917525773
31	28	0.00412371134020619
32	28	0.00412371134020619
33	28	0.0056701030927835
34	28	0.00412371134020619
35	28	0.000515463917525773
36	28	0.00618556701030928
37	28	0.00670103092783505
38	28	0.00721649484536083
39	28	0.00618556701030928
40	28	0.00103092783505155
41	28	0.00670103092783505
42	28	0.00721649484536083
43	28	0.0077319587628866
44	28	0.00257731958762887
45	28	0.00618556701030928
46	28	0.0077319587628866
47	28	0.00618556701030928
48	28	0.00463917525773196
49	28	0.00824742268041237
50	28	0.00257731958762887
51	28	0.000515463917525773
52	28	0.00721649484536083
53	28	0.00824742268041237
54	28	0.00876288659793814
55	28	0.00824742268041237
56	28	0.00876288659793814
57	28	0.00824742268041237
58	28	0.00876288659793814
59	28	0.00824742268041237
60	28	0.00824742268041237
61	28	0.0056701030927835
62	28	0.00721649484536083
63	28	0.00824742268041237
64	28	0.00824742268041237
65	28	0.0077319587628866
66	28	0.00670103092783505
67	28	0.00824742268041237
68	28	0.00309278350515464
69	28	0.00670103092783505
70	28	0.00257731958762887
71	28	0.00103092783505155
72	28	0.00824742268041237
73	28	0.0077319587628866
74	28	0.00824742268041237
75	28	0.00824742268041237
76	28	0.00824742268041237
77	28	0.00721649484536083
78	28	0.0077319587628866
79	28	0.00721649484536083
80	28	0.00824742268041237
81	28	0.00721649484536083
82	28	0.00721649484536083
83	28	0.00721649484536083
84	28	0.00721649484536083
85	28	0.00412371134020619
86	28	0.00824742268041237
87	28	0.00876288659793814
88	28	0.00515463917525773
89	28	0.00670103092783505
90	28	0.0077319587628866
91	28	0.00876288659793814
92	28	0.00876288659793814
93	28	0.0056701030927835
94	28	0.00618556701030928
95	28	0.00876288659793814
96	28	0.00824742268041237
97	28	0.00876288659793814
98	28	0.00206185567010309
99	28	0.00412371134020619
100	28	0.00206185567010309
101	28	0.0077319587628866
102	28	0.000515463917525773
103	28	0.00463917525773196
104	28	0.00360824742268041
105	28	0.00876288659793814
106	28	0.00824742268041237
107	28	0.00824742268041237
108	28	0.00876288659793814
109	28	0.00876288659793814
110	28	0.00721649484536083
111	28	0.00876288659793814
112	28	0.00876288659793814
113	28	0.00824742268041237
114	28	0.00824742268041237
115	28	0.00824742268041237
116	28	0.00927835051546392
117	28	0.00876288659793814
118	28	0.00876288659793814
119	28	0.0077319587628866
120	28	0.00824742268041237
121	28	0.00876288659793814
122	28	0.00618556701030928
123	28	0.0077319587628866
124	28	0.00876288659793814
125	28	0.00824742268041237
126	28	0.00721649484536083
127	28	0.00360824742268041
128	28	0.00360824742268041
129	28	0.00824742268041237
130	28	0.00721649484536083
131	28	0.0077319587628866
132	28	0.0077319587628866
133	28	0.00670103092783505
134	28	0.0077319587628866
135	28	0.00721649484536083
136	28	0.00824742268041237
137	28	0.00824742268041237
138	28	0.00824742268041237
139	28	0.0077319587628866
140	28	0.00618556701030928
141	28	0.00721649484536083
142	28	0.00721649484536083
143	28	0.0077319587628866
144	28	0.00721649484536083
145	28	0.00824742268041237
146	28	0.00721649484536083
147	28	0.00824742268041237
148	28	0.00824742268041237
149	28	0.00876288659793814
150	28	0.0077319587628866
151	28	0.0077319587628866
152	28	0.0077319587628866
153	28	0.00103092783505155
154	28	0.00670103092783505
155	28	0.0077319587628866
156	28	0.00721649484536083
157	28	0.0077319587628866
158	28	0.00670103092783505
159	28	0.00309278350515464
160	28	0.00721649484536083
161	28	0.00670103092783505
162	28	0.00618556701030928
163	28	0.00309278350515464
164	28	0.00360824742268041
165	28	0.0077319587628866
166	28	0.00309278350515464
167	28	0.00824742268041237
168	28	0.0077319587628866
169	28	0.0077319587628866
170	28	0.00257731958762887
171	28	0.0077319587628866
172	28	0.0077319587628866
173	28	0.00824742268041237
174	28	0.00618556701030928
175	28	0.0077319587628866
176	28	0.00670103092783505
177	28	0.00824742268041237
178	28	0.00721649484536083
179	28	0.0077319587628866
180	28	0.00670103092783505
181	28	0.00824742268041237
182	28	0.00670103092783505
183	28	0.00412371134020619
184	28	0.00515463917525773
185	28	0.0077319587628866
186	28	0.00670103092783505
187	28	0.0077319587628866
188	28	0.00721649484536083
189	28	0.0077319587628866
190	28	0.00257731958762887
191	28	0.0056701030927835
192	28	0.00515463917525773
193	28	0.00824742268041237
194	28	0.00670103092783505
195	28	0.00824742268041237
196	28	0.0077319587628866
197	28	0.00515463917525773
198	28	0.00412371134020619
199	28	0.0077319587628866
200	28	0.00721649484536083
201	28	0.0077319587628866
202	28	0.00670103092783505
203	28	0.0077319587628866
204	28	0.000515463917525773
205	28	0.00670103092783505
206	28	0.00618556701030928
207	28	0.00721649484536083
208	28	0.00824742268041237
209	28	0.0077319587628866
210	28	0.0056701030927835
211	28	0.00670103092783505
212	28	0.00309278350515464
213	28	0.0077319587628866
214	28	0.00670103092783505
215	28	0.00721649484536083
216	28	0.0077319587628866
217	28	0.0077319587628866
218	28	0.0056701030927835
219	28	0.00670103092783505
220	28	0.0056701030927835
221	28	0.00515463917525773
222	28	0.00618556701030928
223	28	0.0077319587628866
224	28	0.0056701030927835
225	28	0.00618556701030928
226	28	0.00412371134020619
227	28	1009
228	28	14
229	28	14
230	28	4
231	28	13
232	28	11
233	28	14
234	28	8
235	28	12
236	28	13
237	28	11
238	28	3
239	28	10
240	28	11
241	28	14
242	28	9
243	28	12
244	28	9
245	28	13
246	28	9
247	28	10
248	28	11
249	28	12
250	28	8
251	28	9
252	28	1
253	28	15
254	28	15
255	28	1044
0	27	0.997938144329897
1	27	0.0247422680412371
2	27	0.0056701030927835
3	27	0.00360824742268041
4	27	0
5	27	0
6	27	0.00103092783505155
7	27	0
8	27	0
9	27	0.000515463917525773
10	27	0.000515463917525773
11	27	0.00103092783505155
12	27	0
13	27	0.00154639175257732
14	27	0.000515463917525773
15	27	0.000515463917525773
16	27	0.00360824742268041
17	27	0.00103092783505155
18	27	0
19	27	0
20	27	0.00103092783505155
21	27	0.00154639175257732
22	27	0.00103092783505155
23	27	0.000515463917525773
24	27	0.00103092783505155
25	27	0
26	27	0.00154639175257732
27	27	0.00154639175257732
28	27	0.00103092783505155
29	27	0.000515463917525773
30	27	0.00206185567010309
31	27	0.011340206185567
32	27	0.011340206185567
33	27	0.00154639175257732
34	27	0.00309278350515464
35	27	0.00670103092783505
36	27	0.00103092783505155
37	27	0.000515463917525773
38	27	0
39	27	0.00103092783505155
40	27	0.00618556701030928
41	27	0.000515463917525773
42	27	0
43	27	0.000515463917525773
44	27	0.00463917525773196
45	27	0.00103092783505155
46	27	0.000515463917525773
47	27	0.00103092783505155
48	27	0.00257731958762887
49	27	0.00103092783505155
50	27	0.00463917525773196
51	27	0.00670103092783505
52	27	0
53	27	0.00103092783505155
54	27	0.00154639175257732
55	27	0.00103092783505155
56	27	0.00154639175257732
57	27	0.00103092783505155
58	27	0.00154639175257732
59	27	0.00103092783505155
60	27	0.00103092783505155
61	27	0.00154639175257732
62	27	0
63	27	0.00103092783505155
64	27	0.00103092783505155
65	27	0.000515463917525773
66	27	0.000515463917525773
67	27	0.00103092783505155
68	27	0.00412371134020619
69	27	0.000515463917525773
70	27	0.00463917525773196
71	27	0.00618556701030928
72	27	0.00103092783505155
73	27	0.000515463917525773
74	27	0.00103092783505155
75	27	0.00103092783505155
76	27	0.00103092783505155
77	27	0
78	27	0.000515463917525773
79	27	0
80	27	0.00103092783505155
81	27	0
82	27	0
83	27	0
84	27	0
85	27	0.00309278350515464
86	27	0.00103092783505155
87	27	0.00154639175257732
88	27	0.00206185567010309
89	27	0.000515463917525773
90	27	0.000515463917525773
91	27	0.00154639175257732
92	27	0.00154639175257732
93	27	0.00154639175257732
94	27	0.00103092783505155
95	27	0.00154639175257732
96	27	0.00103092783505155
97	27	0.00154639175257732
98	27	0.00515463917525773
99	27	0.00309278350515464
100	27	0.00927835051546392
101	27	0.000515463917525773
102	27	0.00670103092783505
103	27	0.00257731958762887
104	27	0.00360824742268041
105	27	0.00154639175257732
106	27	0.00103092783505155
107	27	0.00103092783505155
108	27	0.00154639175257732
109	27	0.00154639175257732
110	27	0
111	27	0.00154639175257732
112	27	0.00154639175257732
113	27	0.00103092783505155
114	27	0.00103092783505155
115	27	0.00103092783505155
116	27	0.00206185567010309
117	27	0.00154639175257732
118	27	0.00154639175257732
119	27	0.000515463917525773
120	27	0.00103092783505155
121	27	0.00154639175257732
122	27	0.00103092783505155
123	27	0.000515463917525773
124	27	0.00154639175257732
125	27	0.00103092783505155
126	27	0
127	27	0.00360824742268041
128	27	0.00360824742268041
129	27	0.00103092783505155
130	27	0
131	27	0.000515463917525773
132	27	0.000515463917525773
133	27	0.000515463917525773
134	27	0.000515463917525773
135	27	0
136	27	0.00103092783505155
137	27	0.00103092783505155
138	27	0.00103092783505155
139	27	0.000515463917525773
140	27	0.00103092783505155
141	27	0
142	27	0
143	27	0.000515463917525773
144	27	0
145	27	0.00103092783505155
146	27	0
147	27	0.00103092783505155
148	27	0.00103092783505155
149	27	0.00154639175257732
150	27	0.000515463917525773
151	27	0.000515463917525773
152	27	0.000515463917525773
153	27	0.00618556701030928
154	27	0.000515463917525773
155	27	0.000515463917525773
156	27	0
157	27	0.000515463917525773
158	27	0.000515463917525773
159	27	0.00412371134020619
160	27	0
161	27	0.000515463917525773
162	27	0.00103092783505155
163	27	0.0103092783505155
164	27	0.0108247422680412
165	27	0.000515463917525773
166	27	0.00412371134020619
167	27	0.00103092783505155
168	27	0.000515463917525773
169	27	0.000515463917525773
170	27	0.00463917525773196
171	27	0.000515463917525773
172	27	0.000515463917525773
173	27	0.00103092783505155
174	27	0.00103092783505155
175	27	0.000515463917525773
176	27	0.000515463917525773
177	27	0.00103092783505155
178	27	0
179	27	0.000515463917525773
180	27	0.000515463917525773
181	27	0.00103092783505155
182	27	0.000515463917525773
183	27	0.00309278350515464
184	27	0.00206185567010309
185	27	0.000515463917525773
186	27	0.000515463917525773
187	27	0.000515463917525773
188	27	0
189	27	0.000515463917525773
190	27	0.00463917525773196
191	27	0.00154639175257732
192	27	0.00206185567010309
193	27	0.00103092783505155
194	27	0.000515463917525773
195	27	0.00103092783505155
196	27	0.000515463917525773
197	27	0.00206185567010309
198	27	0.00309278350515464
199	27	0.000515463917525773
200	27	0
201	27	0.000515463917525773
202	27	0.000515463917525773
203	27	0.000515463917525773
204	27	0.0077319587628866
205	27	0.000515463917525773
206	27	0.00103092783505155
207	27	0
208	27	0.00103092783505155
209	27	0.000515463917525773
210	27	0.00154639175257732
211	27	0.000515463917525773
212	27	0.00412371134020619
213	27	0.000515463917525773
214	27	0.000515463917525773
215	27	0
216	27	0.000515463917525773
217	27	0.000515463917525773
218	27	0.00154639175257732
219	27	0.000515463917525773
220	27	0.00154639175257732
221	27	0.00206185567010309
222	27	0.00103092783505155
223	27	0.000515463917525773
224	27	0.00154639175257732
225	27	0.00103092783505155
226	27	0.00309278350515464
227	27	0.00721649484536083
228	27	1009
229	27	0
230	27	10
231	27	1
232	27	3
233	27	0
234	27	6
235	27	2
236	27	1
237	27	3
238	27	11
239	27	4
240	27	3
241	27	0
242	27	5
243	27	2
244	27	5
245	27	1
246	27	5
247	27	4
248	27	3
249	27	2
250	27	6
251	27	5
252	27	13
253	27	29
254	27	29
255	27	1058
0	26	0.997938144329897
1	26	0.0247422680412371
2	26	0.0056701030927835
3	26	0.00360824742268041
4	26	0
5	26	0
6	26	0.00103092783505155
7	26	0
8	26	0
9	26	0.000515463917525773
10	26	0.000515463917525773
11	26	0.00103092783505155
12	26	0
13	26	0.00154639175257732
14	26	0.000515463917525773
15	26	0.000515463917525773
16	26	0.00360824742268041
17	26	0.00103092783505155
18	26	0
19	26	0
20	26	0.00103092783505155
21	26	0.00154639175257732
22	26	0.00103092783505155
23	26	0.000515463917525773
24	26	0.00103092783505155
25	26	0
26	26	0.00154639175257732
27	26	0.00154639175257732
28	26	0.00103092783505155
29	26	0.000515463917525773
30	26	0.00206185567010309
31	26	0.011340206185567
32	26	0.011340206185567
33	26	0.00154639175257732
34	26	0.00309278350515464
35	26	0.00670103092783505
36	26	0.00103092783505155
37	26	0.000515463917525773
38	26	0
39	26	0.00103092783505155
40	26	0.00618556701030928
41	26	0.000515463917525773
42	26	0
43	26	0.000515463917525773
44	26	0.00463917525773196
45	26	0.00103092783505155
46	26	0.000515463917525773
47	26	0.00103092783505155
48	26	0.00257731958762887
49	26	0.00103092783505155
50	26	0.00463917525773196
51	26	0.00670103092783505
52	26	0
53	26	0.00103092783505155
54	26	0.00154639175257732
55	26	0.00103092783505155
56	26	0.00154639175257732
57	26	0.00103092783505155
58	26	0.00154639175257732
59	26	0.00103092783505155
60	26	0.00103092783505155
61	26	0.00154639175257732
62	26	0
63	26	0.00103092783505155
64	26	0.00103092783505155
65	26	0.000515463917525773
66	26	0.000515463917525773
67	26	0.00103092783505155
68	26	0.00412371134020619
69	26	0.000515463917525773
70	26	0.00463917525773196
71	26	0.00618556701030928
72	26	0.00103092783505155
73	26	0.000515463917525773
74	26	0.00103092783505155
75	26	0.00103092783505155
76	26	0.00103092783505155
77	26	0
78	26	0.000515463917525773
79	26	0
80	26	0.00103092783505155
81	26	0
82	26	0
83	26	0
84	26	0
85	26	0.00309278350515464
86	26	0.00103092783505155
87	26	0.00154639175257732
88	26	0.00206185567010309
89	26	0.000515463917525773
90	26	0.000515463917525773
91	26	0.00154639175257732
92	26	0.00154639175257732
93	26	0.00154639175257732
94	26	0.00103092783505155
95	26	0.00154639175257732
96	26	0.00103092783505155
97	26	0.00154639175257732
98	26	0.00515463917525773
99	26	0.00309278350515464
100	26	0.00927835051546392
101	26	0.000515463917525773
102	26	0.00670103092783505
103	26	0.00257731958762887
104	26	0.00360824742268041
105	26	0.00154639175257732
106	26	0.00103092783505155
107	26	0.00103092783505155
108	26	0.00154639175257732
109	26	0.00154639175257732
110	26	0
111	26	0.00154639175257732
112	26	0.00154639175257732
113	26	0.00103092783505155
114	26	0.00103092783505155
115	26	0.00103092783505155
116	26	0.00206185567010309
117	26	0.00154639175257732
118	26	0.00154639175257732
119	26	0.000515463917525773
120	26	0.00103092783505155
121	26	0.00154639175257732
122	26	0.00103092783505155
123	26	0.000515463917525773
124	26	0.00154639175257732
125	26	0.00103092783505155
126	26	0
127	26	0.00360824742268041
128	26	0.00360824742268041
129	26	0.00103092783505155
130	26	0
131	26	0.000515463917525773
132	26	0.000515463917525773
133	26	0.000515463917525773
134	26	0.000515463917525773
135	26	0
136	26	0.00103092783505155
137	26	0.00103092783505155
138	26	0.00103092783505155
139	26	0.000515463917525773
140	26	0.00103092783505155
141	26	0
142	26	0
143	26	0.000515463917525773
144	26	0
145	26	0.00103092783505155
146	26	0
147	26	0.00103092783505155
148	26	0.00103092783505155
149	26	0.00154639175257732
150	26	0.000515463917525773
151	26	0.000515463917525773
152	26	0.000515463917525773
153	26	0.00618556701030928
154	26	0.000515463917525773
155	26	0.000515463917525773
156	26	0
157	26	0.000515463917525773
158	26	0.000515463917525773
159	26	0.00412371134020619
160	26	0
161	26	0.000515463917525773
162	26	0.00103092783505155
163	26	0.0103092783505155
164	26	0.0108247422680412
165	26	0.000515463917525773
166	26	0.00412371134020619
167	26	0.00103092783505155
168	26	0.000515463917525773
169	26	0.000515463917525773
170	26	0.00463917525773196
171	26	0.000515463917525773
172	26	0.000515463917525773
173	26	0.00103092783505155
174	26	0.00103092783505155
175	26	0.000515463917525773
176	26	0.000515463917525773
177	26	0.00103092783505155
178	26	0
179	26	0.000515463917525773
180	26	0.000515463917525773
181	26	0.00103092783505155
182	26	0.000515463917525773
183	26	0.00309278350515464
184	26	0.00206185567010309
185	26	0.000515463917525773
186	26	0.000515463917525773
187	26	0.000515463917525773
188	26	0
189	26	0.000515463917525773
190	26	0.00463917525773196
191	26	0.00154639175257732
192	26	0.00206185567010309
193	26	0.00103092783505155
194	26	0.000515463917525773
195	26	0.00103092783505155
196	26	0.000515463917525773
197	26	0.00206185567010309
198	26	0.00309278350515464
199	26	0.000515463917525773
200	26	0
201	26	0.000515463917525773
202	26	0.000515463917525773
203	26	0.000515463917525773
204	26	0.0077319587628866
205	26	0.000515463917525773
206	26	0.00103092783505155
207	26	0
208	26	0.00103092783505155
209	26	0.000515463917525773
210	26	0.00154639175257732
211	26	0.000515463917525773
212	26	0.00412371134020619
213	26	0.000515463917525773
214	26	0.000515463917525773
215	26	0
216	26	0.000515463917525773
217	26	0.000515463917525773
218	26	0.00154639175257732
219	26	0.000515463917525773
220	26	0.00154639175257732
221	26	0.00206185567010309
222	26	0.00103092783505155
223	26	0.000515463917525773
224	26	0.00154639175257732
225	26	0.00103092783505155
226	26	0.00309278350515464
227	26	0.00721649484536083
228	26	0
229	26	1009
230	26	10
231	26	1
232	26	3
233	26	0
234	26	6
235	26	2
236	26	1
237	26	3
238	26	11
239	26	4
240	26	3
241	26	0
242	26	5
243	26	2
244	26	5
245	26	1
246	26	5
247	26	4
248	26	3
249	26	2
250	26	6
251	26	5
252	26	13
253	26	29
254	26	29
255	26	1058
0	25	0.992783505154639
1	25	0.0195876288659794
2	25	0.000515463917525773
3	25	0.00154639175257732
4	25	0.00515463917525773
5	25	0.00515463917525773
6	25	0.00618556701030928
7	25	0.00515463917525773
8	25	0.00515463917525773
9	25	0.0056701030927835
10	25	0.00463917525773196
